4,7,1340.0,427.0,169.0,362.0,0.96,-1,-1,-1
4,6,584.0,444.0,87.0,266.0,0.9,-1,-1,-1
4,4,1474.0,423.0,133.0,330.0,0.83,-1,-1,-1
4,5,433.0,447.0,118.0,275.0,0.79,-1,-1,-1
4,2,679.0,454.0,51.0,143.0,0.74,-1,-1,-1
4,3,731.0,456.0,42.0,117.0,0.68,-1,-1,-1
4,0,495.0,455.0,82.0,257.0,0.37,-1,-1,-1
4,1,1262.0,439.0,40.0,105.0,0.31,-1,-1,-1
5,7,1349.0,423.0,167.0,364.0,0.96,-1,-1,-1
5,6,584.0,444.0,87.0,265.0,0.9,-1,-1,-1
5,4,1477.0,428.0,125.0,331.0,0.88,-1,-1,-1
5,5,434.0,447.0,117.0,274.0,0.86,-1,-1,-1
5,2,678.0,455.0,52.0,142.0,0.81,-1,-1,-1
5,3,731.0,456.0,43.0,118.0,0.75,-1,-1,-1
5,0,498.0,455.0,80.0,256.0,0.49,-1,-1,-1
6,7,1358.0,421.0,163.0,366.0,0.94,-1,-1,-1
6,6,584.0,445.0,87.0,265.0,0.9,-1,-1,-1
6,5,434.0,447.0,117.0,272.0,0.86,-1,-1,-1
6,4,1483.0,428.0,114.0,336.0,0.81,-1,-1,-1
6,2,678.0,456.0,53.0,142.0,0.77,-1,-1,-1
6,3,731.0,455.0,43.0,119.0,0.65,-1,-1,-1
6,0,495.0,457.0,80.0,255.0,0.52,-1,-1,-1
6,1,1261.0,440.0,38.0,104.0,0.38,-1,-1,-1
7,7,1376.0,421.0,149.0,370.0,0.94,-1,-1,-1
7,6,584.0,444.0,87.0,265.0,0.89,-1,-1,-1
7,5,434.0,447.0,117.0,272.0,0.88,-1,-1,-1
7,2,677.0,454.0,53.0,143.0,0.72,-1,-1,-1
7,3,731.0,454.0,43.0,116.0,0.65,-1,-1,-1
7,4,1491.0,423.0,101.0,317.0,0.54,-1,-1,-1
7,0,498.0,452.0,79.0,258.0,0.43,-1,-1,-1
7,1,1261.0,442.0,36.0,103.0,0.36,-1,-1,-1
8,7,1389.0,419.0,141.0,369.0,0.92,-1,-1,-1
8,6,583.0,444.0,88.0,265.0,0.89,-1,-1,-1
8,5,435.0,448.0,116.0,270.0,0.88,-1,-1,-1
8,2,676.0,455.0,53.0,141.0,0.74,-1,-1,-1
8,4,1508.0,427.0,98.0,326.0,0.71,-1,-1,-1
8,3,731.0,454.0,44.0,114.0,0.7,-1,-1,-1
8,0,497.0,452.0,80.0,258.0,0.45,-1,-1,-1
8,1,1259.0,442.0,36.0,99.0,0.39,-1,-1,-1
9,6,581.0,443.0,88.0,265.0,0.88,-1,-1,-1
9,5,439.0,448.0,115.0,267.0,0.85,-1,-1,-1
9,7,1403.0,416.0,130.0,371.0,0.84,-1,-1,-1
9,2,676.0,455.0,54.0,143.0,0.72,-1,-1,-1
9,4,1511.0,424.0,102.0,344.0,0.71,-1,-1,-1
9,3,731.0,454.0,44.0,115.0,0.67,-1,-1,-1
9,0,493.0,454.0,82.0,257.0,0.56,-1,-1,-1
9,1,1256.0,442.0,38.0,101.0,0.52,-1,-1,-1
10,6,580.0,443.0,90.0,265.0,0.88,-1,-1,-1
